CustomerID,TotalPurchase,PurchaseFrequency,Quantity,InvoiceYear,InvoiceMonth,InvoiceDay,InvoiceDayOfWeek,InvoiceDayOfYear,Cluster,PC1,PC2
13850.0,1586.81,94,941,2011,8,2,1,214,1,0.22402885514120865,-0.15167689356721933
13851.0,2651.46,81,1705,2011,2,24,3,55,0,-1.6443551106068621,1.1060822358164804
13853.0,1056.94,24,304,2011,10,13,3,286,1,0.33529615728097906,-0.6849845580766037
13854.0,8025.0199999999995,114,2278,2010,12,9,3,343,3,2.5434561748827123,-0.6590638917586144
13856.0,363.4,17,484,2011,5,20,4,140,0,-1.0617423080971402,0.1605768142173177
13858.0,216.17,11,75,2011,10,13,3,286,1,0.2740003195563297,-0.7879072442360909
13859.0,201.16,28,129,2011,1,17,0,17,0,-2.0081248574533546,0.8626349237967715
13860.0,1240.0,77,589,2011,9,14,2,257,1,0.147899764403858,-0.3605696835760381
13862.0,2187.31,142,1682,2011,1,11,1,11,0,-1.559026238048748,1.300231444345345
13863.0,299.56,22,219,2011,4,6,2,96,0,-1.0129509225036757,0.25510491944063063
13865.0,501.56,30,204,2011,2,23,2,54,0,-1.86603969493047,0.7206307728836147
13866.0,145.67000000000002,7,57,2011,9,26,0,269,1,-0.29529534633931454,-0.4942453587530778
13867.0,1015.29,61,513,2011,5,5,3,125,0,-0.6508494370936427,0.20363557105025415
13868.0,3192.54,33,1964,2011,11,1,1,305,1,1.0414368520339636,-0.5439576290436773
13869.0,3104.95,307,1721,2010,12,17,4,351,3,2.360977193266507,-0.7129631454759479
13870.0,2751.25,118,1320,2011,2,25,4,56,0,-1.6404737089081731,1.113481355380151
13871.0,6389.8,338,2801,2011,2,4,4,35,0,-0.6804769844470033,1.7467540905456185
13873.0,381.7,24,138,2011,2,3,3,34,0,-1.4173543091998877,0.553529577899993
13874.0,540.45,18,180,2010,12,16,3,350,3,1.8558955056728703,-1.507921704274313
13875.0,1786.79,104,1316,2011,2,11,4,42,0,-1.3727373350769234,0.9410454110982872
13876.0,122.7,7,36,2011,10,7,4,280,1,0.4078227142978829,-0.8608860878335507
13877.0,117.24,3,108,2011,9,14,2,257,1,-0.008675865718989153,-0.6083118412086489
13878.0,1281.53,36,475,2011,10,16,6,289,1,0.321786281633821,-0.6697623639935305
13880.0,3219.77,165,1842,2010,12,7,1,341,3,2.4217287905312226,-0.9208296060305293
13881.0,16989.52,180,10062,2011,2,1,1,32,0,0.07046439298651683,3.0836394248026204
13882.0,1131.28,66,950,2011,10,6,3,279,1,0.587669119936323,-0.5809942729501856
13883.0,2538.75,155,1368,2011,1,17,0,17,0,-1.6965330932943288,1.363270547761347
13884.0,781.3000000000001,60,297,2011,3,1,1,60,0,-1.0864625887125696,0.5172189556404385
13885.0,506.8,28,182,2011,5,23,0,143,0,-1.161837883904231,0.24673306319062074
13886.0,243.56,16,126,2011,9,29,3,272,1,-0.32367850326378733,-0.5040715717348896
13887.0,349.55,19,147,2011,5,19,3,139,0,-1.0668317579113618,0.1363254109902999
13888.0,605.63,40,258,2011,5,5,3,125,0,-0.7065672371904486,0.11346714494281313
13889.0,416.90000000000003,15,146,2011,9,8,3,251,1,0.16286569450387706,-0.6209464564462813
13890.0,1860.8600000000001,114,826,2010,12,16,3,350,3,2.0553591646159357,-1.1929492726227076
13892.0,632.97,27,983,2011,4,7,3,97,0,-0.9597210632396218,0.3614715291733613
13893.0,821.1,21,190,2011,2,15,1,46,0,-1.6894827820240435,0.6956818516894536
13894.0,535.97,30,339,2011,2,2,2,33,0,-1.3759791349435315,0.6096037374979675
13895.0,2588.12,119,1364,2011,6,28,1,179,1,-0.7646328789939758,0.5057757086968304
13897.0,311.16,17,200,2011,10,20,3,293,1,0.13261138267988992,-0.7144821314558079
13898.0,155.93,12,133,2011,1,18,1,18,0,-2.042942093806689,0.821863408288401
13899.0,388.52,19,156,2011,3,10,3,69,0,-1.3473150818209396,0.42704333270578304
13900.0,740.95,43,430,2011,3,22,1,81,0,-1.5779097198567966,0.6322143132849405
13901.0,2867.2,149,1739,2011,1,25,1,25,0,-1.8417491355678308,1.448960908514608
13904.0,332.64,26,332,2011,2,18,4,49,0,-1.7395344039334333,0.6493080161007854
13908.0,2347.05,126,1470,2011,3,8,1,67,0,-1.036175318413846,0.9054381317985356
13911.0,2580.91,148,2731,2011,2,4,4,35,0,-1.0400565607651955,1.1856300547863994
13914.0,613.95,34,379,2011,11,3,3,307,1,0.8093199521145203,-0.9237097743673596
13917.0,272.04,18,228,2011,6,1,2,152,0,-0.41542469910110974,-0.1251482409618282
13918.0,1212.8400000000001,30,1140,2011,3,31,3,90,0,-1.7185998063723968,0.7430213245375393
13919.0,350.15999999999997,33,437,2011,8,10,2,222,1,-0.09936651645535419,-0.35886504603878877
13922.0,172.25,7,93,2010,12,23,3,357,3,1.6640838007515244,-1.5168323649575783
13923.0,351.13,20,185,2011,10,17,0,290,1,0.1831304672602201,-0.6702069257775388
13924.0,1682.08,137,1532,2011,9,28,2,271,1,-0.025954531493585568,-0.03995190001458062
13925.0,616.65,45,327,2011,7,28,3,209,1,-0.733334253969842,-0.07085134670390912
13926.0,223.85000000000002,11,104,2011,11,16,2,320,1,0.446464653734586,-0.9191667990395298
13927.0,348.99,21,214,2011,9,26,0,269,1,-0.2616372809574175,-0.4402626258440728
13928.0,464.57,27,129,2011,7,29,4,210,1,-0.7877969653069535,-0.14546096197767694
13929.0,802.85,10,139,2011,1,17,0,17,0,-2.0048837660603764,0.8750063933708494
13930.0,337.34,17,274,2011,7,26,1,207,1,-0.7474370764066647,-0.11414889686603992
13931.0,1230.93,59,721,2011,3,4,4,63,0,-1.0892099026457926,0.5562590304969159
13932.0,307.4,16,72,2011,2,18,4,49,0,-1.7688699784263007,0.6013956689050417
13933.0,608.7900000000001,23,205,2011,7,14,3,195,1,-0.4463570278766007,-0.20657004033390655
13934.0,922.1,31,390,2011,3,21,0,80,0,-1.5715620992934558,0.6333526360111411
13936.0,361.28,27,324,2011,6,13,0,164,0,-0.684436250162338,0.018044722555254796
13937.0,158.85,9,123,2011,6,23,3,174,1,-0.9320413286141764,-0.04296923984910527
13938.0,71.66,7,70,2011,11,4,4,308,1,0.7227912474513093,-1.051343004926834
13939.0,556.75,46,843,2011,2,1,1,32,0,-1.3083865016867149,0.7081295875256745
13940.0,839.14,49,516,2011,7,18,0,199,1,-0.501367655868886,-0.03211713862164602
13941.0,4912.41,47,2307,2010,12,2,3,336,3,2.513600556655752,-1.0105809602960145
13946.0,561.5699999999999,11,443,2011,3,17,3,76,0,-1.490619756604193,0.502355531465907
13947.0,90.6,5,44,2011,10,5,2,278,1,0.4360301069685295,-0.8394901445906984
13948.0,102.0,3,40,2010,12,14,1,348,3,1.8445193734523573,-1.551283358137983
13949.0,2427.32,160,2474,2011,9,6,1,249,1,0.5855494061450752,0.03964567670490536
13950.0,728.56,36,321,2011,4,7,3,97,0,-0.9900086597803458,0.3046920483054101
13951.0,674.45,39,459,2011,2,18,4,49,0,-1.7037713030961241,0.7073477141244049
13952.0,3246.091,138,1425,2011,4,15,4,105,0,-0.8839485381794431,0.7919394037448907
13953.0,3515.68,20,2724,2010,12,22,2,356,3,1.9943891693220717,-0.9549822834254603
13954.0,378.59,30,141,2011,9,30,4,273,1,-0.3175638315771908,-0.48407232949003653
13955.0,322.96,33,154,2011,2,7,0,38,0,-1.5217446351889414,0.647447969035189
13956.0,1026.42,152,491,2011,3,13,6,72,0,-1.1995983318703978,0.6806294758363142
13958.0,-102.45,5,-23,2010,12,2,3,336,3,2.123641243503213,-1.6807858048760378
13959.0,598.2,92,357,2010,12,12,6,346,3,2.065518243086434,-1.4477204623676216
13960.0,230.22,12,142,2011,9,29,3,272,1,-0.32757529352935966,-0.5094265123174054
13962.0,169.55,11,87,2011,4,8,4,98,0,-1.0699634391842718,0.18789123959587894
13963.0,664.54,35,460,2010,12,7,1,341,3,2.089123771665373,-1.4573129587104416
13967.0,80.7,2,42,2011,7,17,6,198,1,-0.5470954591848032,-0.3324402890931141
13969.0,8986.69,633,4483,2010,12,9,3,343,3,3.304086815515968,0.48524206817361737
13971.0,2702.2200000000003,158,1818,2011,2,27,6,58,0,-1.5958354118333604,1.2061256176436126
13972.0,190.25,15,187,2011,5,22,6,142,0,-1.1212950130086,0.08550285359102953
13973.0,264.7,11,109,2011,2,25,4,56,0,-1.9335295531106398,0.6379953617735163
13974.0,413.59000000000003,28,249,2011,10,21,4,294,1,0.1364128375881394,-0.6974206447653218
13975.0,2503.23,340,1725,2011,3,8,1,67,0,-0.7749751723863216,1.284938866720847
13976.0,357.98,10,154,2011,5,17,1,137,0,-1.0449647761030707,0.14918071616724285
13978.0,196.79000000000002,15,315,2011,10,25,1,298,1,0.004884257048725694,-0.6429902529608755
13979.0,869.87,54,639,2011,9,27,1,270,1,-0.1926475525902586,-0.3167249596796523
13980.0,200.14,11,172,2011,10,10,0,283,1,0.32649969740352597,-0.7389998491595359
13982.0,1861.11,115,1132,2010,12,9,3,343,3,2.236716559891745,-1.198610745466051
13983.0,2590.46,112,1170,2010,12,8,2,342,3,2.2788837438337963,-1.1378683446486397
13984.0,488.03,17,271,2010,12,8,2,342,3,2.0343391427815924,-1.5324846475605096
13985.0,7024.53,353,3439,2011,3,20,6,79,0,-0.7144646499175205,1.7831981656961973
13986.0,320.46,13,430,2011,11,22,1,326,1,0.32956857649214716,-0.8156108508527129
13988.0,4098.8,239,3025,2011,3,30,2,89,0,-1.2366237475181026,1.4983009771805451
13989.0,1266.08,41,1313,2011,4,14,3,104,0,-1.0583598902332685,0.5070913074820355
13990.0,311.3,16,190,2011,5,10,1,130,0,-0.8777109423718834,0.11679374187520643
13991.0,850.63,86,996,2011,7,19,1,200,1,-0.44343304560929,0.0705405556979581
13992.0,76.8,5,64,2011,11,9,2,313,1,0.5915334240828408,-0.9860972213902013
13993.0,3409.66,125,892,2011,1,13,3,13,0,-1.6155017241071652,1.2359421630982461
13994.0,2313.14,155,940,2011,7,14,3,195,1,-0.1864424262003741,0.2012598382907855
13995.0,1383.49,87,867,2011,4,8,4,98,0,-0.8878978313374892,0.4797726164855479
13999.0,3865.26,212,2231,2010,12,13,0,347,3,2.3797896067653608,-0.7022854779060201
14000.0,633.71,16,707,2011,5,12,3,132,0,-0.8624045449834591,0.17276081652855121
14001.0,2030.3300000000002,40,959,2010,12,1,2,335,3,2.323544340603695,-1.3567413848239307
14002.0,529.73,47,877,2011,7,6,2,187,1,-0.20252649895124147,-0.1253445003160964
14004.0,4582.64,171,2668,2011,2,24,3,55,0,-1.4075770035908914,1.4889355633286792
14005.0,2874.72,84,2478,2011,5,8,6,128,0,-0.4716200014767814,0.553966862106862
14006.0,962.19,30,641,2011,1,31,0,31,0,-2.263186638862237,1.0619706742587727
14009.0,685.9300000000001,44,361,2011,5,18,2,138,0,-0.996577255188971,0.23608143729832462
14012.0,328.8,11,160,2011,3,7,0,66,0,-1.3115401742944799,0.4495084811871395
14013.0,473.02,34,462,2011,3,9,2,68,0,-1.2915729466906614,0.5050526618285326
14014.0,505.18,39,1076,2011,9,23,4,266,1,-0.0808210497538498,-0.39518963609243235
14015.0,917.34,20,378,2011,10,18,1,291,1,0.20167243525872408,-0.6231228525331343
14016.0,4328.46,162,2124,2010,12,17,4,351,3,2.2721863146302046,-0.8149920221178171
14019.0,1398.96,68,1034,2011,7,24,6,205,1,-0.5181224510151068,0.01827586089584205
14020.0,642.8,39,441,2011,9,12,0,255,1,0.10439828044412086,-0.45182922796134933
14021.0,631.9,22,192,2011,3,28,0,87,0,-1.7655743653210678,0.6197941257152718
14022.0,440.0,28,487,2011,4,28,3,118,0,-1.4785761015364456,0.42141987766242145
14023.0,584.07,31,345,2011,4,3,6,93,0,-0.886152899525951,0.2083662104675975
14024.0,327.7,16,150,2011,8,7,6,219,1,-0.040474174062032305,-0.5153830750386234
14027.0,104.82,6,62,2011,10,10,0,283,1,0.3100479210877048,-0.7660819719367099
14029.0,467.66,15,198,2011,7,18,0,199,1,-0.5743110891226606,-0.1477427084750256
14030.0,2360.09,243,1479,2010,12,8,2,342,3,2.436658289361701,-0.9092222453799556
14031.0,14634.640000000001,258,5370,2010,12,2,3,336,3,3.3175140681041255,0.32428385201326854
14032.0,2929.84,152,2008,2010,12,8,2,342,3,2.391795230389349,-0.9540760151410403
14034.0,512.02,92,315,2011,7,5,1,186,1,-0.17477990398102344,-0.1079529903425474
14035.0,1428.02,66,739,2011,2,15,1,46,0,-1.5801070588098582,0.8713027038971211
14036.0,626.65,38,268,2011,2,28,0,59,0,-1.9770021214619204,0.8178404947444804
14037.0,147.20000000000002,28,46,2010,12,10,4,344,3,1.9877381939531997,-1.5896046796252408
14038.0,1554.48,93,963,2011,5,16,0,136,0,-0.8382769369593656,0.46727712779454994
14039.0,152.2,6,92,2011,11,6,6,310,1,0.695053450753915,-1.0707905104264888
14040.0,3542.19,241,1524,2011,1,12,2,12,0,-1.4238083343128038,1.5153991999015788
14041.0,141.41,21,94,2011,3,18,4,77,0,-1.5339872218670785,0.4367938060605631
14044.0,652.82,209,308,2011,2,3,3,34,0,-1.189777077390261,0.8846986522393215
14045.0,1659.75,6,535,2010,12,1,2,335,3,2.243603906876451,-1.4846956337042805
14046.0,154.99,14,460,2011,2,28,0,59,0,-2.0087451591191514,0.7710590666381217
14047.0,1290.01,34,377,2010,12,2,3,336,3,2.234855012418995,-1.4960583841441322
14048.0,375.13,88,274,2011,2,7,0,38,0,-1.4505488264681916,0.7521429521585675
14049.0,5639.15,505,3846,2011,1,26,2,26,0,-1.2166796134340632,2.430026969628541
14050.0,746.36,54,689,2011,8,25,3,237,1,-0.3797847223088635,-0.1967613937568168
14051.0,15477.34,215,3741,2010,12,8,2,342,3,3.0488742583853057,0.17728349712728225
14052.0,225.36,56,89,2011,11,20,6,324,1,0.43343531945465136,-0.9009615551831637
14053.0,260.25,4,215,2011,7,3,6,184,1,-0.20676446563492437,-0.3832403988071779
14054.0,92.46,6,62,2011,10,5,2,278,1,0.4384080593004785,-0.8356777286616008
14055.0,725.6400000000001,10,216,2011,8,25,3,237,1,-0.4609568563570978,-0.3231887071044673
14056.0,8124.4,1128,4232,2011,2,28,0,59,0,-0.21772335514554633,3.505052348265934
14057.0,6147.4,291,4708,2010,12,14,1,348,3,2.7023790745267404,-0.14962857247727776
14059.0,183.6,8,128,2011,3,18,4,77,0,-1.5446281356331237,0.42293788332762416
14060.0,6135.38,203,5374,2010,12,2,3,336,3,2.9368257190739193,-0.3239515945701992
14062.0,10464.85,111,5593,2010,12,10,4,344,3,2.836206189177956,-0.1280966560217427
14064.0,1188.32,82,1350,2011,3,10,3,69,0,-1.167849220754509,0.7193329777223814
14066.0,152.55,7,45,2011,3,18,4,77,0,-1.5524153721859697,0.4096006177899144
14067.0,374.7,52,361,2011,9,4,6,247,1,0.3300287831726386,-0.621585201393584
14068.0,265.85,24,73,2011,1,23,6,23,0,-2.1071992380959714,0.7767601084233788
14071.0,1307.41,333,900,2011,3,20,6,79,0,-1.1201908881661298,1.0770645987615584
14073.0,139.54,14,128,2011,11,7,0,311,1,0.6392772318531703,-0.9344464322058154
14075.0,942.26,43,754,2011,3,23,2,82,0,-1.564403530638515,0.6705022023037895
14076.0,122.47,46,81,2011,8,2,1,214,1,0.05843282891015493,-0.42504469021363295
14077.0,499.41999999999996,42,268,2011,3,10,3,69,0,-1.310091300389075,0.48393454971255256
14078.0,1049.37,65,310,2010,12,1,2,335,3,2.2714523299649367,-1.457746367767634
14079.0,375.1,12,301,2011,8,7,6,219,1,-0.03313198611299529,-0.5009480639353247
14080.0,45.599999999999994,4,48,2011,11,7,0,311,1,0.6192968517346489,-0.9658607880815213
14081.0,904.67,156,593,2010,12,5,6,339,3,2.323937063388316,-1.3414218713913002
14082.0,182.25,29,110,2010,12,10,4,344,3,1.9944156340160542,-1.5782236805551315
14083.0,1018.43,181,732,2010,12,3,4,337,3,2.396399720603038,-1.252261086726241
14085.0,4435.79,451,3183,2010,12,6,0,340,3,2.8905948876187852,-0.21733257853158608
14087.0,181.67,70,250,2011,12,7,2,341,1,0.9680174240239396,-1.0364331643994023
14088.0,50415.49,590,12593,2011,1,21,4,21,0,1.2711758114977978,6.476321346582095
14089.0,161.0,14,134,2011,10,14,4,287,1,0.2636247143976513,-0.7927756071423585
14090.0,76.32000000000001,1,72,2011,1,19,2,19,0,-2.077793450986773,0.7791536556984434
14092.0,4063.1,217,2061,2010,12,2,3,336,3,2.654731568220408,-0.8258358200994561
14093.0,442.85,105,406,2011,11,27,6,331,1,0.35729426572436046,-0.7288114709640952
14096.0,57120.909999999996,5128,16335,2011,8,30,1,242,2,8.302380354395574,13.471603605952646
14098.0,147.35,21,104,2011,11,3,3,307,1,0.7590465095276525,-1.007289999169256
14099.0,3092.9700000000003,252,2177,2010,12,20,0,354,3,2.23178566666908,-0.6531538350248645
14100.0,194.9,26,64,2011,7,25,0,206,1,-0.7411408563051816,-0.12095156900799472
14101.0,5976.79,35,6942,2011,1,17,0,17,0,-1.331191620984891,2.051516096536452
14102.0,1314.73,84,938,2011,10,26,2,299,1,0.1495707710725499,-0.3997772491606367
14104.0,216.20999999999998,21,72,2011,6,27,0,178,1,-1.0331666329305809,0.05554640611321277
14105.0,1260.33,76,798,2011,4,14,3,104,0,-1.0537428794639538,0.5020301367564337
14107.0,2688.48,124,1788,2010,12,10,4,344,3,2.3058183451368284,-1.0658904095948085
14108.0,594.16,35,380,2011,8,30,1,242,1,-0.5559974093811517,-0.20428139676015766
14109.0,80.2,14,56,2011,9,28,2,271,1,-0.32113792927187157,-0.5133394190396949
14110.0,5669.65,157,2455,2011,3,18,4,77,0,-1.0179391299927527,1.2936106645435916
14111.0,688.6,11,457,2011,4,12,1,102,0,-1.1391678403069885,0.34707827504222016
14112.0,2774.17,173,1608,2011,3,9,2,68,0,-0.974151469378017,1.0114428878635657
14113.0,1377.92,40,635,2010,12,20,0,354,3,1.828815307983275,-1.2828756144803224
14114.0,386.53,15,101,2011,1,13,3,13,0,-1.9042238873994983,0.7693359623833944
14116.0,1382.74,72,707,2011,8,10,2,222,1,0.0008292205949991324,-0.19724608904790594
14117.0,90.0,3,72,2011,7,19,1,200,1,-0.6257983380809398,-0.21932465352484587
14119.0,-19.9,1,-2,2010,12,20,0,354,3,1.6905392659450462,-1.5115140769402313
14121.0,2740.3,161,2078,2011,10,11,1,284,1,0.7000195336630687,-0.12343137991079865
14124.0,419.58000000000004,5,1618,2011,9,16,4,259,1,0.07396828472917448,-0.43444772972850704
14125.0,2740.43,167,1640,2011,9,22,3,265,1,0.19881971659946726,0.034261068601693055
14126.0,643.6300000000001,16,458,2011,11,29,1,333,1,0.18698597409331028,-0.743205692043608
14127.0,709.71,44,321,2011,2,2,2,33,0,-1.3550411897187054,0.6411802449138836
14128.0,637.5,46,564,2011,3,29,1,88,0,-1.729507772623822,0.6888242070323841
14129.0,1123.8600000000001,52,592,2011,3,24,3,83,0,-1.5738478075272728,0.6649626325629583
14130.0,483.86,67,258,2011,1,24,0,24,0,-2.105423749917387,1.0012625571657672
14132.0,3580.13,201,3366,2011,6,9,3,160,0,-0.05447676767579338,0.7804945142480173
14133.0,590.3399999999999,30,342,2011,1,28,4,28,0,-2.1992924523043755,0.9079290024100428
14135.0,4690.31,134,3850,2010,12,2,3,336,3,2.7045166046311278,-0.7069513155942586
14138.0,982.3800000000001,47,610,2011,10,7,4,280,1,0.5227932538636464,-0.6735751317608691
14139.0,415.82,26,510,2011,10,24,0,297,1,0.05386762575010486,-0.575409654279584
14140.0,920.05,67,809,2011,11,8,1,312,1,0.7572939909314368,-0.7321206579082248
14141.0,879.0300000000001,46,337,2011,8,26,4,238,1,-0.4226111237927277,-0.2546987418497965
14142.0,311.81,22,313,2010,12,1,2,335,3,2.196004533966885,-1.5743139820441066
14143.0,115.8,7,30,2011,7,29,4,210,1,-0.8297631660895634,-0.21178937901728806
14145.0,3148.2,12,636,2011,5,6,4,126,0,-0.6326124247786185,0.2683293925471749
14146.0,2949.57,245,1886,2010,12,17,4,351,3,2.2970045677950504,-0.8022699381267666
14147.0,468.4,6,96,2011,2,27,6,58,0,-1.9634127837783342,0.61625005908308
14148.0,157.2,3,16,2011,4,20,2,110,0,-1.3728122339908422,0.27789558773069417
14149.0,259.43,40,129,2011,5,3,1,123,0,-0.6970328682550135,0.10127370212627797
14150.0,658.64,26,496,2010,12,15,2,349,3,1.905769576220355,-1.4376193166028708
14152.0,611.09,50,699,2011,4,19,1,109,0,-1.242520026532309,0.4751159097428579
14154.0,1345.62,52,465,2011,4,14,3,104,0,-1.0993601754972433,0.43068564961558
14155.0,118.75,6,25,2011,3,18,4,77,0,-1.556127329652,0.4034444409772722
14156.0,113384.14,1420,57025,2010,12,2,3,336,2,11.752511314035187,14.727568438826
14157.0,400.43,49,273,2011,2,27,6,58,0,-1.9063239110270438,0.7006391502503269
14158.0,507.66,41,781,2011,10,30,6,303,1,-0.0013286399284332079,-0.5911426533026772
14159.0,4678.3,1212,4395,2010,12,12,6,346,3,3.7345807567853773,1.0699395290215725
14161.0,1110.52,108,455,2010,12,5,6,339,3,2.269050670588858,-1.4200739004412546
14162.0,289.36,25,142,2011,2,20,6,51,0,-1.7859911007479448,0.5969044354175889
14163.0,2445.91,52,893,2011,4,14,3,104,0,-1.0295866471277662,0.5533931000518992
14164.0,1631.77,29,1033,2011,9,20,1,263,1,-0.005771499928014592,-0.3030190364582328
14165.0,122.53999999999999,25,54,2011,3,9,2,68,0,-1.3418442409637301,0.41994354102184916
14167.0,574.84,52,150,2011,1,12,2,12,0,-1.8371140428854222,0.8590574997911078
14171.0,363.79,58,167,2011,9,2,4,245,1,0.3545473685420603,-0.6097098212470534
14173.0,450.84,29,150,2011,5,4,2,124,0,-0.7162514883195146,0.08605136568336957
14174.0,134.46,26,94,2011,11,6,6,310,1,0.7168003520692583,-1.0400108144753464
14175.0,3108.06,164,1461,2011,1,14,4,14,0,-1.5612118420585281,1.331489632585736
14176.0,574.0,32,207,2010,12,7,1,341,3,2.065594915819433,-1.4976198101112994
14177.0,554.46,43,204,2011,6,13,0,164,0,-0.6673045028125324,0.0421566083613686
14178.0,1620.93,327,1505,2011,6,10,4,161,0,-0.12678806134809412,0.6205182081865416
14179.0,719.78,165,330,2011,10,18,1,291,1,0.3525987172592999,-0.4118290310632964
14180.0,4640.77,248,710,2010,12,2,3,336,3,2.6213853746822684,-0.8964012869095563
14184.0,452.89,24,127,2011,10,4,1,277,1,0.49188563387459194,-0.7628476844855584
14185.0,197.65,3,6,2011,1,12,2,12,0,-1.9154421535560626,0.7396015318144985
14188.0,2018.91,71,1145,2011,2,2,2,33,0,-1.2210637905760051,0.8667880874568789
14189.0,4604.31,277,3919,2010,12,6,0,340,3,2.7519023796906277,-0.3961297879703373
14191.0,4660.01,263,3657,2011,5,3,1,123,0,-0.04906885128959229,1.1579542198524841
14193.0,853.39,42,445,2011,3,15,1,74,0,-1.413862390459433,0.5967836177689411
14194.0,11216.75,604,5783,2011,2,4,4,35,0,-0.004786380780059873,2.8359843932341118
14195.0,962.7,8,702,2011,4,1,4,91,0,-0.8427436878194751,0.2643793835616058
14196.0,335.52,6,142,2011,8,25,3,237,1,-0.4849949263113239,-0.3639527418463891
14198.0,663.5,44,280,2011,4,14,3,104,0,-1.146199928956127,0.35131543006753835
14199.0,185.39999999999998,2,28,2011,5,5,3,125,0,-0.7799636511531755,-0.0014380411736147933
14201.0,688.04,39,578,2010,12,15,2,349,3,1.9267973182586662,-1.4054771834778776
